,ROP OFFLINE,SURFACE TORQUE,WEIGHT ON BIT DRILLER,MUD WEIGHT IN,MUD WEIGHT OUT,TEMPERATURE IN,TEMPERATURE OUT,D-EXPONENT,TOTAL RPM [SURFACE + DHM],STAND PIPE PRESSURE,PUMP FLOW,TOTALROTARYTIME,BIT TIME,BIT RUN,TOTALCUMREVONBOTTOM,SUM ALL PITS,ECD,DEPTH,WELLNAME,LITHOLOGY,LITH_CATEGORY,LATITUDE,LONGITUDE
11190,95.01,3155.0,8.85,8.6,0.25,27.8,37.0,0.69,167.0,2638.0,1070.0,31.74,8.84,777.45,74670.0,2160.16,8.61,1316.5,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11191,96.34,7556.0,11.9,8.6,0.25,27.8,37.0,0.75,167.0,2690.0,1066.0,31.75,8.85,777.96,74737.0,2169.59,8.61,1317.0,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11192,71.58,5862.0,9.79,8.6,0.25,27.8,37.0,0.77,168.0,2702.0,1069.0,31.76,8.85,778.39,74824.0,2171.82,8.61,1317.5,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11193,69.7,1471.0,7.72,8.6,0.25,27.8,37.0,0.73,171.0,2592.0,1070.0,31.76,8.86,779.01,74886.0,2156.17,8.61,1318.0,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11194,79.91,4582.0,9.44,8.6,0.25,27.8,37.0,0.77,170.0,2768.0,1065.0,31.77,8.87,779.39,74953.0,2144.69,8.61,1318.5,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11195,65.05,3851.0,9.07,8.6,0.25,27.8,37.0,0.82,169.0,2709.0,1074.0,31.78,8.88,780.01,75054.0,2137.38,8.61,1319.0,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11196,51.74,8268.0,11.9,8.6,0.25,27.8,37.1,0.77,168.0,2882.0,1069.0,31.79,8.89,780.4,75149.0,2116.38,8.61,1319.5,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11197,66.51,3238.0,6.64,8.6,0.25,27.8,37.0,0.73,171.0,2793.0,1074.0,31.8,8.89,780.95,75209.0,2114.69,8.61,1320.0,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11198,75.83,2985.0,8.72,8.6,0.25,27.8,37.1,0.81,170.0,2910.0,1075.0,31.81,8.9,781.47,75293.0,2107.85,8.61,1320.5,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11199,58.51,4533.0,10.11,8.6,0.25,27.8,37.0,0.78,170.0,3072.0,1079.0,31.82,8.91,781.96,75394.0,2111.03,8.61,1321.0,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11200,63.52,4109.0,9.02,8.6,0.25,27.8,37.0,0.81,170.0,3018.0,1077.0,31.82,8.92,782.43,75457.0,2112.3,8.61,1321.5,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11201,50.12,4944.0,11.61,8.6,0.25,27.8,36.9,1.19,161.0,2560.0,1054.0,32.0,8.97,783.01,75679.0,2168.4,8.61,1322.0,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11202,18.63,5874.0,8.52,8.6,0.25,27.8,36.9,1.1,168.0,2605.0,1053.0,32.02,8.99,783.43,75847.0,2170.01,8.61,1322.5,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11203,44.61,5214.0,7.61,8.6,0.25,27.8,36.9,0.72,169.0,2585.0,1056.0,32.02,8.99,783.93,75900.0,2174.75,8.61,1323.0,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11204,72.64,4415.0,7.93,8.6,0.25,27.8,36.9,0.73,169.0,2591.0,1059.0,32.03,9.0,784.5,75971.0,2176.19,8.61,1323.5,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11205,75.03,5133.0,6.51,8.6,0.25,27.8,37.0,0.75,169.0,2623.0,1054.0,32.03,9.01,784.97,76038.0,2186.65,8.61,1324.0,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11206,81.4,5597.0,10.76,8.6,0.25,27.8,36.9,0.7,167.0,2625.0,1049.0,32.04,9.01,785.41,76091.0,2185.25,8.61,1324.5,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11207,89.81,6634.0,9.64,8.6,0.25,27.8,36.9,0.73,167.0,2666.0,1045.0,32.05,9.02,785.95,76149.0,2189.44,8.61,1325.0,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11208,76.39,4488.0,9.87,8.6,0.25,27.8,37.0,0.74,169.0,2688.0,1045.0,32.05,9.03,786.4,76224.0,2191.99,8.61,1325.5,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11209,77.47,1885.0,6.66,8.6,0.25,27.8,36.9,0.69,169.0,2474.0,1044.0,32.06,9.03,786.95,76286.0,2178.68,8.61,1326.0,Pharos-1,Undefined,Undefined,-13.681989,122.399306
11210,104.38,7575.0,8.48,8.6,0.25,27.8,36.7,0.67,166.0,2594.0,1042.0,32.06,9.04,787.4,76325.0,2175.09,8.61,1326.5,Pharos-1,Undefined,Undefined,-13.681989,122.399306
